Motions - Vessel 1
Time	Surge - Vessel 1	Sway - Vessel 1	Heave - Vessel 1	Roll - Vessel 1	Pitch - Vessel 1	Yaw - Vessel 1
2000-01-01 00:07:29	0.0342532	0.00330194	0.0153338	0.026621	-0.0129087	-0.035509
2000-01-01 00:07:30	0.0340646	0.00464044	0.0159878	0.0272323	-0.0110854	-0.0348259
2000-01-01 00:07:30	0.0338219	0.00590037	0.0164791	0.0268366	-0.00903905	-0.033915
2000-01-01 00:07:30	0.033534	0.00705126	0.0168042	0.0255557	-0.00680233	-0.0328031
2000-01-01 00:07:30	0.0332037	0.00807411	0.0169685	0.0233852	-0.00441463	-0.0315169
2000-01-01 00:07:31	0.0328441	0.00895552	0.0169772	0.0204762	-0.0019139	-0.0300808
2000-01-01 00:07:31	0.0324648	0.0096856	0.0168495	0.0169088	0.000658273	-0.0285186
2000-01-01 00:07:31	0.0320794	0.010258	0.0166026	0.0128273	0.00326302	-0.0268527
2000-01-01 00:07:31	0.0317041	0.0106696	0.0162528	0.00835423	0.0058642	-0.0251046
2000-01-01 00:07:32	0.0313549	0.0109201	0.0158183	0.00361061	0.00842956	-0.0232952
2000-01-01 00:07:32	0.0310423	0.0110107	0.0153197	-0.0012928	0.010905	-0.0214438
2000-01-01 00:07:32	0.0307711	0.0109478	0.0147786	-0.00624515	0.0132172	-0.0195689
2000-01-01 00:07:32	0.0305444	0.0107453	0.0142159	-0.011131	0.0153038	-0.0176899
2000-01-01 00:07:33	0.0303647	0.0104106	0.0136515	-0.0158395	0.017115	-0.0158259
2000-01-01 00:07:33	0.0302336	0.00995189	0.0131034	-0.0202625	0.0186153	-0.0139956
2000-01-01 00:07:33	0.030152	0.00937854	0.0125877	-0.0242976	0.0197841	-0.0122171
2000-01-01 00:07:33	0.0301203	0.00870313	0.0121182	-0.0278539	0.0206148	-0.0105077
2000-01-01 00:07:34	0.0301365	0.00794046	0.0117065	-0.0308633	0.0211144	-0.00888299
2000-01-01 00:07:34	0.0301942	0.0071068	0.0113625	-0.0332651	0.0212731	-0.00734324
2000-01-01 00:07:34	0.0302857	0.0062198	0.0110943	-0.0349994	0.0210667	-0.00587342
2000-01-01 00:07:34	0.0303983	0.00530307	0.0109079	-0.0360222	0.0204831	-0.00446005
2000-01-01 00:07:35	0.0305157	0.00438568	0.0108073	-0.0363171	0.0195225	-0.00309183
2000-01-01 00:07:35	0.030619	0.00350255	0.0107946	-0.0359387	0.0181979	-0.00176116
2000-01-01 00:07:35	0.0306896	0.00269715	0.0108655	-0.0349826	0.0165359	-0.000467763
2000-01-01 00:07:35	0.0307107	0.00202375	0.0110162	-0.0335937	0.0145746	0.000775794
2000-01-01 00:07:36	0.0306792	0.0015474	0.0112433	-0.0319607	0.0123616	0.00193621
2000-01-01 00:07:36	0.0305981	0.00132359	0.0115367	-0.0302443	0.00994743	0.00297723
2000-01-01 00:07:36	0.0304754	0.00137511	0.01188	-0.0285603	0.00737915	0.00388178
2000-01-01 00:07:36	0.0303203	0.00169294	0.0122565	-0.0270103	0.00470088	0.00464687
2000-01-01 00:07:37	0.0301414	0.00224406	0.0126481	-0.0256296	0.00195283	0.00528239
2000-01-01 00:07:37	0.0299407	0.00297266	0.0130352	-0.0243536	-0.000828929	0.00580861
2000-01-01 00:07:37	0.0297087	0.00380738	0.0133999	-0.0231109	-0.00361274	0.0062529
2000-01-01 00:07:37	0.0294306	0.0046701	0.013727	-0.0218479	-0.00637176	0.00664775
2000-01-01 00:07:38	0.0290889	0.0054851	0.0140039	-0.0205133	-0.00908371	0.00702715
2000-01-01 00:07:38	0.0286704	0.00617776	0.0142141	-0.0190542	-0.0117017	0.00741224
2000-01-01 00:07:38	0.0281668	0.00668222	0.0143381	-0.0174263	-0.0141559	0.00780863
2000-01-01 00:07:38	0.0275699	0.00695658	0.0143603	-0.0156051	-0.0163844	0.00821545
2000-01-01 00:07:39	0.0268732	0.00698605	0.0142749	-0.0135924	-0.0183365	0.00862525
2000-01-01 00:07:39	0.0260748	0.0067841	0.0140764	-0.011429	-0.0199723	0.00902389
2000-01-01 00:07:39	0.0251775	0.00638351	0.0137608	-0.00920741	-0.0212651	0.00939017
2000-01-01 00:07:39	0.0241896	0.00583153	0.0133286	-0.00706574	-0.0222032	0.00969961
2000-01-01 00:07:40	0.0231254	0.00518572	0.0127842	-0.005168	-0.0227901	0.00992824
2000-01-01 00:07:40	0.0220079	0.00450101	0.0121357	-0.00367236	-0.0230129	0.01004
2000-01-01 00:07:40	0.0208694	0.00382277	0.0113938	-0.00268705	-0.0228475	0.00999179
2000-01-01 00:07:40	0.0197471	0.00318689	0.01057	-0.00223298	-0.0222925	0.00974916
2000-01-01 00:07:41	0.0186767	0.00261632	0.009675	-0.00223296	-0.0213565	0.0092814
2000-01-01 00:07:41	0.0176868	0.00211864	0.00871914	-0.00254919	-0.0200626	0.00856662
2000-01-01 00:07:41	0.0167975	0.00168603	0.00771413	-0.00306167	-0.0184437	0.00759274
2000-01-01 00:07:41	0.0160224	0.00129704	0.00667329	-0.00369899	-0.0165394	0.00635809
2000-01-01 00:07:42	0.0153712	0.000920013	0.0056112	-0.00444118	-0.0143939	0.0048711
2000-01-01 00:07:42	0.0148472	0.000527908	0.00455363	-0.00531901	-0.0120553	0.00315446
2000-01-01 00:07:42	0.0144493	0.000101826	0.0035358	-0.00639142	-0.00957395	0.0012431
2000-01-01 00:07:42	0.0141788	-0.000376927	0.00259019	-0.0077273	-0.00699963	-0.000823518
2000-01-01 00:07:43	0.0140395	-0.000924246	0.00174511	-0.00939444	-0.00437962	-0.00300376
2000-01-01 00:07:43	0.0140385	-0.00154804	0.00102315	-0.0114316	-0.00175794	-0.00526001
2000-01-01 00:07:43	0.0141733	-0.00223901	0.000439448	-0.0138006	0.000825252	-0.00757102
2000-01-01 00:07:43	0.0144466	-0.00297401	1.34134E-06	-0.0163884	0.00333452	-0.00992864
2000-01-01 00:07:44	0.0148604	-0.00372212	-0.000291535	-0.0190081	0.00574182	-0.0123342
2000-01-01 00:07:44	0.0153846	-0.00443226	-0.000435773	-0.0214171	0.00799623	-0.0147756
2000-01-01 00:07:44	0.015969	-0.00503516	-0.000418852	-0.0235798	0.010022	-0.0172247
2000-01-01 00:07:44	0.0165704	-0.00546678	-0.000246493	-0.0251409	0.0117651	-0.0196596
2000-01-01 00:07:45	0.0171652	-0.00567728	7.58205E-05	-0.0257043	0.0131859	-0.022056
2000-01-01 00:07:45	0.0177507	-0.00564022	0.000553261	-0.0253701	0.014248	-0.0243809
2000-01-01 00:07:45	0.0183123	-0.00534813	0.00117517	-0.023884	0.0149423	-0.026607
2000-01-01 00:07:45	0.0188615	-0.00478991	0.00194658	-0.0215619	0.01526	-0.0286945
2000-01-01 00:07:46	0.0193829	-0.00396107	0.00285176	-0.0182479	0.0152393	-0.0306207
2000-01-01 00:07:46	0.0198686	-0.00286998	0.00388218	-0.0142377	0.0148959	-0.0323528
2000-01-01 00:07:46	0.0202731	-0.00153157	0.00500259	-0.0091803	0.0142412	-0.03387
2000-01-01 00:07:46	0.0206168	2.64322E-05	0.00620277	-0.00352592	0.0132674	-0.0351345
2000-01-01 00:07:47	0.0209002	0.0017769	0.00745695	0.00272791	0.0119929	-0.0361267
2000-01-01 00:07:47	0.0211158	0.00368673	0.00874136	0.00956184	0.0104365	-0.0368334
2000-01-01 00:07:47	0.0212528	0.00572382	0.0100364	0.0168657	0.00862137	-0.0372372
2000-01-01 00:07:47	0.021302	0.00786198	0.0113244	0.0245147	0.00657735	-0.0373194
2000-01-01 00:07:48	0.0212679	0.0100846	0.0125918	0.0323194	0.00433783	-0.0370769
2000-01-01 00:07:48	0.0211593	0.0123578	0.0138082	0.0401003	0.00196307	-0.0365178
2000-01-01 00:07:48	0.0209743	0.0146321	0.0149309	0.0475945	-0.000464804	-0.0356604
2000-01-01 00:07:48	0.0207177	0.0168713	0.0159233	0.0545121	-0.00286805	-0.0345172
2000-01-01 00:07:49	0.0203917	0.0190504	0.0167502	0.0607044	-0.00517193	-0.0330999
2000-01-01 00:07:49	0.0199954	0.0211468	0.0173879	0.0659098	-0.00731427	-0.0314175
2000-01-01 00:07:49	0.0195274	0.0231535	0.0178167	0.0699654	-0.00924211	-0.0294728
2000-01-01 00:07:49	0.0189861	0.0250733	0.0180251	0.0727219	-0.0109153	-0.0272647
2000-01-01 00:07:50	0.0183696	0.0269187	0.0180095	0.0740812	-0.0123061	-0.0247861
2000-01-01 00:07:50	0.0176837	0.0286927	0.0177569	0.0740636	-0.0133586	-0.0220493
2000-01-01 00:07:50	0.0169428	0.030374	0.0172408	0.0727687	-0.0139925	-0.0190955
2000-01-01 00:07:50	0.0161613	0.0319402	0.0164426	0.0702659	-0.0141461	-0.0159655
2000-01-01 00:07:51	0.0153567	0.0333684	0.0153533	0.0666431	-0.0137871	-0.0126997
2000-01-01 00:07:51	0.014549	0.0346354	0.0139733	0.0620044	-0.0129025	-0.00933709
2000-01-01 00:07:51	0.0137597	0.0357186	0.0123112	0.0564692	-0.0114965	-0.00591564
2000-01-01 00:07:51	0.0130114	0.0365957	0.0103827	0.0501701	-0.00959181	-0.00247179
2000-01-01 00:07:52	0.0123282	0.0372454	0.00820988	0.0432508	-0.00722838	0.000959477
2000-01-01 00:07:52	0.0117294	0.0376373	0.00582989	0.0358646	-0.00446331	0.00433489
2000-01-01 00:07:52	0.0112294	0.0377322	0.00329296	0.0281714	-0.00136764	0.00760313
2000-01-01 00:07:52	0.0108442	0.0375052	0.000650892	0.0203366	0.00198094	0.0107131
2000-01-01 00:07:53	0.0105906	0.0369259	-0.00204484	0.012525	0.00550172	0.0136143
2000-01-01 00:07:53	0.0104868	0.0359588	-0.00474491	0.00489698	0.00911445	0.0162576
2000-01-01 00:07:53	0.010543	0.03457	-0.00740363	-0.00239291	0.012743	0.0185955
2000-01-01 00:07:53	0.0107618	0.0327267	-0.00998021	-0.00919931	0.0163179	0.0205813
2000-01-01 00:07:54	0.0111641	0.0303974	-0.0124401	-0.0153888	0.0197767	0.0221698
2000-01-01 00:07:54	0.011757	0.0275684	-0.0147236	-0.0208592	0.023015	0.0233443
2000-01-01 00:07:54	0.012534	0.0242421	-0.0167484	-0.0255412	0.025892	0.0241162
2000-01-01 00:07:54	0.0134874	0.0204275	-0.0184445	-0.0293638	0.0282869	0.0244848
2000-01-01 00:07:55	0.0145998	0.0161743	-0.0197577	-0.032186	0.0301005	0.0244042
2000-01-01 00:07:55	0.0158319	0.0115876	-0.0206491	-0.0338823	0.0312631	0.0237782
2000-01-01 00:07:55	0.0171185	0.00682492	-0.0210894	-0.0345362	0.0317448	0.0224456
2000-01-01 00:07:55	0.0183741	0.00209189	-0.0210584	-0.0345258	0.0315579	0.0202359
2000-01-01 00:07:56	0.0195161	-0.00235893	-0.020559	-0.0341265	0.0307541	0.0170192
2000-01-01 00:07:56	0.0206049	-0.00622389	-0.0196079	-0.0330305	0.0293705	0.0128221
2000-01-01 00:07:56	0.0218128	-0.00924305	-0.0182157	-0.030847	0.0274028	0.00780387
2000-01-01 00:07:56	0.023165	-0.0112725	-0.0163938	-0.0274588	0.0248637	0.00213488
2000-01-01 00:07:57	0.0246203	-0.0122899	-0.0141623	-0.0227673	0.0217783	-0.00398955
2000-01-01 00:07:57	0.0261272	-0.0123846	-0.0115576	-0.0164081	0.0181741	-0.0103449
2000-01-01 00:07:57	0.0276516	-0.0117625	-0.00862045	-0.00812095	0.0140829	-0.0166742
2000-01-01 00:07:57	0.0291327	-0.0106318	-0.00538818	0.00202435	0.00955428	-0.0227396
2000-01-01 00:07:58	0.0305112	-0.00912239	-0.00191191	0.0142037	0.00465469	-0.0283879
2000-01-01 00:07:58	0.0317721	-0.00730886	0.00174862	0.0282129	-0.00051093	-0.0335204
2000-01-01 00:07:58	0.0328847	-0.00523106	0.00552844	0.0434643	-0.00580297	-0.0380761
2000-01-01 00:07:58	0.0338198	-0.00291258	0.00935257	0.059746	-0.0110862	-0.0420204
2000-01-01 00:07:59	0.0345658	-0.000377135	0.0131509	0.0768269	-0.0162388	-0.0453235
2000-01-01 00:07:59	0.0351221	0.00236188	0.0168676	0.0942176	-0.0211577	-0.047962
2000-01-01 00:07:59	0.035476	0.00528413	0.0204595	0.111299	-0.02576	-0.0499187
2000-01-01 00:07:59	0.0356034	0.00836094	0.0238873	0.127622	-0.0299812	-0.0511835
2000-01-01 00:08:00	0.0354908	0.0115699	0.0271204	0.142776	-0.0337786	-0.0517498
2000-01-01 00:08:00	0.0351436	0.0148654	0.0300966	0.156337	-0.0370615	-0.0516723
2000-01-01 00:08:00	0.034562	0.0181874	0.0327244	0.167859	-0.0396922	-0.0510492
2000-01-01 00:08:00	0.0337512	0.0215049	0.0349257	0.176934	-0.0415616	-0.0499287
2000-01-01 00:08:01	0.032717	0.0248015	0.0366386	0.183209	-0.042594	-0.0483493
2000-01-01 00:08:01	0.031461	0.0280618	0.0378178	0.186415	-0.042747	-0.0463449
2000-01-01 00:08:01	0.0299895	0.0312905	0.038433	0.186427	-0.0420187	-0.0439385
2000-01-01 00:08:01	0.0283125	0.0345029	0.038467	0.183294	-0.0404293	-0.0411491
2000-01-01 00:08:02	0.0264481	0.0377333	0.0379246	0.177132	-0.0380246	-0.0379809
2000-01-01 00:08:02	0.0244269	0.041	0.0367975	0.168098	-0.03485	-0.0344678
2000-01-01 00:08:02	0.0222847	0.0442855	0.0350631	0.156384	-0.0309461	-0.0306874
2000-01-01 00:08:02	0.0200602	0.047569	0.0327157	0.142221	-0.0263731	-0.0267184
2000-01-01 00:08:03	0.0177941	0.050828	0.0297665	0.125881	-0.021208	-0.0226398
2000-01-01 00:08:03	0.0155293	0.054039	0.026242	0.107666	-0.0155403	-0.0185298
2000-01-01 00:08:03	0.0133103	0.0571783	0.0221832	0.0879085	-0.00946807	-0.014466
2000-01-01 00:08:03	0.0111833	0.0602229	0.0176427	0.066963	-0.00309385	-0.0105242
2000-01-01 00:08:04	0.00919551	0.0631508	0.0126832	0.0452016	0.00347952	-0.00677883
2000-01-01 00:08:04	0.00738211	0.0659238	0.00738805	0.023013	0.0101024	-0.00329176
2000-01-01 00:08:04	0.00576546	0.0684875	0.00185776	0.000795624	0.0165854	-0.000112732
2000-01-01 00:08:04	0.00436782	0.0707907	-0.00380698	-0.0210551	0.0227575	0.00270948
2000-01-01 00:08:05	0.00321102	0.0727853	-0.00950883	-0.042154	0.0284724	0.00512676
2000-01-01 00:08:05	0.00231614	0.0744265	-0.0151568	-0.062133	0.033613	0.00709143
2000-01-01 00:08:05	0.00170313	0.0756728	-0.0206687	-0.0806477	0.0380939	0.00855605
2000-01-01 00:08:05	0.0013905	0.0764851	-0.0259735	-0.0973845	0.0418627	0.00947329
2000-01-01 00:08:06	0.00139094	0.0768269	-0.031013	-0.112066	0.0448995	0.00979582
2000-01-01 00:08:06	0.00169094	0.0766693	-0.0356965	-0.124434	0.0471404	0.0095275
2000-01-01 00:08:06	0.00227531	0.0759902	-0.0399042	-0.134248	0.0484784	0.00872046
2000-01-01 00:08:06	0.00313085	0.0747669	-0.0435371	-0.141314	0.0488425	0.00741578
2000-01-01 00:08:07	0.00423797	0.0729756	-0.0465196	-0.145492	0.04822	0.00564939
2000-01-01 00:08:07	0.00557195	0.0705909	-0.0487964	-0.146708	0.0466193	0.0034519
2000-01-01 00:08:07	0.00710582	0.0675855	-0.0503356	-0.144993	0.0440697	0.000849729
2000-01-01 00:08:07	0.00880995	0.0639303	-0.05113	-0.140424	0.0406306	-0.00213406
2000-01-01 00:08:08	0.010652	0.0595953	-0.051196	-0.133113	0.036387	-0.00548015
2000-01-01 00:08:08	0.0125954	0.0545839	-0.0505449	-0.12321	0.031434	-0.00912858
2000-01-01 00:08:08	0.0145983	0.0489322	-0.0491632	-0.110893	0.0258687	-0.0129796
2000-01-01 00:08:08	0.0166168	0.0426724	-0.0470511	-0.0963885	0.0197987	-0.0169382
2000-01-01 00:08:09	0.0186052	0.0358315	-0.0442283	-0.0799628	0.0133375	-0.0209145
2000-01-01 00:08:09	0.0205162	0.0284316	-0.040732	-0.0619166	0.00659998	-0.0248234
2000-01-01 00:08:09	0.0223018	0.0204899	-0.0366156	-0.04258	-0.000301886	-0.0285843
2000-01-01 00:08:09	0.0239092	0.0120595	-0.03195	-0.0221948	-0.00725798	-0.0320978
2000-01-01 00:08:10	0.0252738	0.00331732	-0.0268316	-0.000668679	-0.0141549	-0.035215
2000-01-01 00:08:10	0.0263313	-0.00538985	-0.0213748	0.0222903	-0.0208183	-0.0377874
2000-01-01 00:08:10	0.0270369	-0.0135419	-0.0156976	0.0468219	-0.0270186	-0.0396599
2000-01-01 00:08:10	0.027373	-0.020568	-0.00990318	0.0725671	-0.0325564	-0.0407003
2000-01-01 00:08:11	0.0274203	-0.0259506	-0.00405999	0.0982279	-0.0372875	-0.0408204
2000-01-01 00:08:11	0.0272378	-0.029286	0.00175285	0.123137	-0.041103	-0.0400508
2000-01-01 00:08:11	0.0268163	-0.0303377	0.00745544	0.147054	-0.0439358	-0.0384593
2000-01-01 00:08:11	0.0261889	-0.0290894	0.012987	0.169629	-0.0457829	-0.036093
2000-01-01 00:08:12	0.0253907	-0.0257384	0.0183069	0.190472	-0.0467083	-0.0329983
2000-01-01 00:08:12	0.0243864	-0.0206529	0.0233481	0.209549	-0.046822	-0.0292868
2000-01-01 00:08:12	0.0231755	-0.0143275	0.0280184	0.226904	-0.0462206	-0.0250966
2000-01-01 00:08:12	0.0218539	-0.00733154	0.0322759	0.241294	-0.0449411	-0.0205066
2000-01-01 00:08:13	0.0204308	-0.000209775	0.036043	0.253154	-0.0429754	-0.0156228
2000-01-01 00:08:13	0.0188737	0.00662187	0.0393068	0.26152	-0.0403421	-0.0105062
2000-01-01 00:08:13	0.0171551	0.012899	0.0420603	0.265824	-0.0370732	-0.0052091
2000-01-01 00:08:13	0.0152602	0.0185294	0.0443089	0.265744	-0.0332261	0.000212341
2000-01-01 00:08:14	0.0132097	0.0236342	0.0460608	0.261367	-0.0288698	0.00575958
2000-01-01 00:08:14	0.0110402	0.028385	0.0472888	0.252865	-0.0240817	0.0114525
2000-01-01 00:08:14	0.00878939	0.0329197	0.0479373	0.240446	-0.0189476	0.017287
2000-01-01 00:08:14	0.00649582	0.0373648	0.0479681	0.22436	-0.0135557	0.0232479
2000-01-01 00:08:15	0.0041994	0.0418292	0.0473775	0.204887	-0.00799754	0.0293064
2000-01-01 00:08:15	0.00194133	0.0464017	0.0461717	0.182338	-0.00236122	0.0354192
2000-01-01 00:08:15	-0.000236745	0.0511512	0.044366	0.157046	0.00327434	0.041529
2000-01-01 00:08:15	-0.0022933	0.0561275	0.0419909	0.129371	0.00884046	0.0475663
2000-01-01 00:08:16	-0.00418721	0.0613655	0.0390908	0.0997032	0.0142803	0.0534526
2000-01-01 00:08:16	-0.0058865	0.0668493	0.0357062	0.0685082	0.0194906	0.0591307
2000-01-01 00:08:16	-0.00736889	0.0725171	0.0318718	0.0363311	0.0243264	0.0645676
2000-01-01 00:08:16	-0.00861385	0.0783044	0.0276311	0.00373592	0.0286661	0.0697279
2000-01-01 00:08:17	-0.00960277	0.0841476	0.0230351	-0.028701	0.0324159	0.0745758
2000-01-01 00:08:17	-0.0103193	0.0899864	0.0181403	-0.0603997	0.0355119	0.0790768
2000-01-01 00:08:17	-0.0107496	0.0957658	0.0130071	-0.0907871	0.0379212	0.0831988
2000-01-01 00:08:17	-0.0108825	0.101437	0.00769757	-0.119307	0.0396401	0.0869128
2000-01-01 00:08:18	-0.010718	0.106957	0.00227384	-0.145434	0.0406933	0.0901936
2000-01-01 00:08:18	-0.0102578	0.112269	-0.00318165	-0.168627	0.0410797	0.0930455
2000-01-01 00:08:18	-0.00950944	0.117296	-0.00857021	-0.188346	0.0407895	0.0955016
2000-01-01 00:08:18	-0.00848793	0.121971	-0.0138011	-0.204119	0.0398515	0.0975964
2000-01-01 00:08:19	-0.00720839	0.126229	-0.0187911	-0.215547	0.038281	0.0993645
2000-01-01 00:08:19	-0.00568843	0.130011	-0.0234704	-0.22232	0.0361111	0.10084
2000-01-01 00:08:19	-0.00394801	0.133261	-0.0277842	-0.224224	0.0333903	0.102056
2000-01-01 00:08:19	-0.00200919	0.135925	-0.0316936	-0.221161	0.0301802	0.103043
2000-01-01 00:08:20	0.000104056	0.137952	-0.035176	-0.213123	0.0265525	0.103826
2000-01-01 00:08:20	0.00236653	0.139311	-0.0381851	-0.200192	0.0225941	0.104425
2000-01-01 00:08:20	0.00475224	0.139995	-0.0406516	-0.182556	0.0184035	0.104851
2000-01-01 00:08:20	0.00723435	0.139994	-0.0425256	-0.160497	0.0140768	0.105117
2000-01-01 00:08:21	0.00978555	0.139296	-0.0437778	-0.134385	0.00970363	0.10523
2000-01-01 00:08:21	0.0123784	0.137883	-0.0443988	-0.104677	0.00536442	0.105208
2000-01-01 00:08:21	0.0149856	0.135734	-0.0444022	-0.0719052	0.00112842	0.105083
2000-01-01 00:08:21	0.0175802	0.132826	-0.0438292	-0.0366583	-0.00294429	0.104871
2000-01-01 00:08:22	0.020135	0.129131	-0.0427265	0.000427666	-0.00680724	0.104587
2000-01-01 00:08:22	0.0226251	0.12467	-0.0411243	0.0386325	-0.0103924	0.10424
2000-01-01 00:08:22	0.0250287	0.119506	-0.0390381	0.0771661	-0.013612	0.103831
2000-01-01 00:08:22	0.0273254	0.1137	-0.0364939	0.115235	-0.0163985	0.103362
2000-01-01 00:08:23	0.029497	0.107304	-0.0335276	0.15206	-0.0187071	0.102834
2000-01-01 00:08:23	0.0315272	0.100363	-0.0301835	0.18689	-0.0205153	0.102251
2000-01-01 00:08:23	0.033401	0.0929261	-0.0265116	0.218986	-0.0218211	0.101605
2000-01-01 00:08:23	0.035099	0.0850857	-0.0225632	0.247526	-0.0226349	0.100827
2000-01-01 00:08:24	0.0365971	0.076951	-0.0183912	0.27171	-0.0229822	0.0998155
2000-01-01 00:08:24	0.0378455	0.0686992	-0.0140522	0.290881	-0.0229023	0.0984314
2000-01-01 00:08:24	0.0388124	0.0605654	-0.00963865	0.305766	-0.0225069	0.0965015
2000-01-01 00:08:24	0.0395612	0.0528317	-0.00525241	0.317532	-0.0219066	0.0938113
2000-01-01 00:08:25	0.0401522	0.0457801	-0.000969834	0.326727	-0.0211762	0.0901476
2000-01-01 00:08:25	0.040636	0.0396205	0.0031508	0.333643	-0.02037	0.0853753
2000-01-01 00:08:25	0.0410553	0.0344955	0.00706778	0.3384	-0.0195243	0.0794423
2000-01-01 00:08:25	0.0414367	0.0304422	0.0107596	0.340858	-0.0186546	0.0724037
2000-01-01 00:08:26	0.0417839	0.027389	0.0142244	0.340702	-0.0177563	0.0644198
2000-01-01 00:08:26	0.0420839	0.0251602	0.0174496	0.337524	-0.0168013	0.0557513
2000-01-01 00:08:26	0.042319	0.023545	0.0204063	0.330785	-0.0157519	0.0466729
2000-01-01 00:08:26	0.0424688	0.022339	0.0230762	0.319999	-0.0145739	0.0374356
2000-01-01 00:08:27	0.0425118	0.0213317	0.0254531	0.304676	-0.0132336	0.028299
2000-01-01 00:08:27	0.0424385	0.0203359	0.02754	0.284402	-0.0117032	0.0195093
2000-01-01 00:08:27	0.0422453	0.0192328	0.0293435	0.258994	-0.00996643	0.011261
2000-01-01 00:08:27	0.0419389	0.0180312	0.0308685	0.228709	-0.00803062	0.00361942
2000-01-01 00:08:28	0.0415323	0.0168069	0.032122	0.194069	-0.0059184	-0.00342246
2000-01-01 00:08:28	0.0410475	0.0155953	0.0330841	0.155705	-0.00364802	-0.00990275
2000-01-01 00:08:28	0.0405168	0.0144067	0.0337077	0.114395	-0.00122993	-0.0158754
2000-01-01 00:08:28	0.039974	0.013283	0.0339513	0.0710495	0.00132585	-0.0213745
2000-01-01 00:08:29	0.0394534	0.0122724	0.0337883	0.0266307	0.00400647	-0.0264266
2000-01-01 00:08:29	0.0389889	0.0114157	0.0332086	-0.0178987	0.00679384	-0.0310546
2000-01-01 00:08:29	0.0386144	0.0107491	0.0322074	-0.0615839	0.00966874	-0.035278
2000-01-01 00:08:29	0.038363	0.0103002	0.0307924	-0.103504	0.0126109	-0.0391136
2000-01-01 00:08:30	0.0382665	0.0100849	0.0289838	-0.142799	0.0155994	-0.0425767
2000-01-01 00:08:30	0.0383476	0.0100783	0.0267969	-0.178671	0.0185993	-0.045732
2000-01-01 00:08:30	0.0386197	0.0102065	0.0242418	-0.210397	0.021563	-0.0486902
2000-01-01 00:08:30	0.039109	0.0104015	0.0213375	-0.237338	0.0244457	-0.051556
2000-01-01 00:08:31	0.0398357	0.010605	0.0181119	-0.258945	0.0272091	-0.0544275
2000-01-01 00:08:31	0.0407739	0.010765	0.014631	-0.275685	0.0297943	-0.0573953
2000-01-01 00:08:31	0.0419554	0.0108457	0.0109828	-0.288679	0.032133	-0.060511
2000-01-01 00:08:31	0.0434165	0.0108371	0.00721566	-0.297929	0.034207	-0.0638215
2000-01-01 00:08:32	0.0451803	0.010748	0.00337444	-0.303415	0.0360121	-0.0673682
2000-01-01 00:08:32	0.0472493	0.0105937	-0.000482183	-0.305226	0.037492	-0.0711768
2000-01-01 00:08:32	0.0496072	0.0104064	-0.00428377	-0.303601	0.0385413	-0.0752595
2000-01-01 00:08:32	0.052234	0.0102219	-0.00796584	-0.298917	0.0390729	-0.0796241
2000-01-01 00:08:33	0.0551053	0.0100776	-0.0114729	-0.291559	0.0390361	-0.0842782
2000-01-01 00:08:33	0.0581898	0.0100092	-0.0147587	-0.281979	0.0384169	-0.0892312
2000-01-01 00:08:33	0.0614536	0.0100387	-0.0177837	-0.270683	0.0371948	-0.0944943
2000-01-01 00:08:33	0.0648586	0.010173	-0.0205202	-0.258211	0.0353719	-0.100081
2000-01-01 00:08:34	0.0683616	0.0104353	-0.0229521	-0.245109	0.0329718	-0.106009
2000-01-01 00:08:34	0.0718962	0.01088	-0.0250395	-0.231899	0.0299762	-0.11221
2000-01-01 00:08:34	0.0753676	0.0115893	-0.0267212	-0.219006	0.0263278	-0.118534
2000-01-01 00:08:34	0.0786647	0.0126305	-0.027956	-0.20667	0.0219997	-0.124851
2000-01-01 00:08:35	0.0816585	0.0140522	-0.0287301	-0.194754	0.0170044	-0.131054
2000-01-01 00:08:35	0.0842273	0.0158817	-0.0290639	-0.182546	0.0114007	-0.137057
2000-01-01 00:08:35	0.0863148	0.0181229	-0.0290067	-0.169152	0.0052725	-0.142775
2000-01-01 00:08:35	0.0879344	0.0207546	-0.0286094	-0.154263	-0.0013074	-0.148122
2000-01-01 00:08:36	0.0891862	0.0237335	-0.0279047	-0.137869	-0.00827861	-0.153
2000-01-01 00:08:36	0.0902105	0.0270239	-0.0269198	-0.119537	-0.0155272	-0.157267
2000-01-01 00:08:36	0.0910016	0.0306096	-0.0256307	-0.099686	-0.0229231	-0.16077
2000-01-01 00:08:36	0.0915279	0.034465	-0.0240262	-0.0785525	-0.0303331	-0.16338
2000-01-01 00:08:37	0.0917474	0.0385498	-0.0221039	-0.0563223	-0.0376332	-0.164989
2000-01-01 00:08:37	0.0916249	0.0428088	-0.0198676	-0.033214	-0.0447169	-0.165503
2000-01-01 00:08:37	0.0911318	0.0471735	-0.0173284	-0.00943199	-0.0514964	-0.164883
2000-01-01 00:08:37	0.0902048	0.0515587	-0.0145038	0.0147906	-0.0579023	-0.163082
2000-01-01 00:08:38	0.088776	0.0558682	-0.0114169	0.0391999	-0.0638874	-0.160042
2000-01-01 00:08:38	0.0867976	0.0599988	-0.00810183	0.0634371	-0.0692992	-0.155792
2000-01-01 00:08:38	0.084247	0.0638668	-0.00460044	0.0869559	-0.0738899	-0.150426
2000-01-01 00:08:38	0.0810953	0.0673978	-0.000957539	0.109256	-0.0774501	-0.144034
