2	512	0.05
1	2	
0	0	
0	0	
0	0	
0	0	
0	0	
0.00008	0.00008	
0.000189	0.000189	
0.000322	0.000322	
0.000259	0.000259	
0.000014	0.000014	
0.000227	0.000227	
0.000319	0.000319	
0.000333	0.000333	
0.000266	0.000266	
0.000069	0.000069	
0.000275	0.000275	
0.000251	0.000251	
0.000054	0.000054	
0.000001	0.000001	
0.000002	0.000002	
0.000284	0.000284	
0.00027	0.00027	
0.00009	0.00009	
0.000005	0.000005	
0.000076	0.000076	
0.000379	0.000379	
0.000346	0.000346	
0.000174	0.000174	
0.000032	0.000032	
0.000019	0.000019	
0.000024	0.000024	
0.00003	0.00003	
0.000171	0.000171	
0.000421	0.000421	
0.000352	0.000352	
0.000171	0.000171	
0.000074	0.000074	
0.000227	0.000227	
0.000284	0.000284	
0.000187	0.000187	
0.000143	0.000143	
0.0005	0.0005	
0.000575	0.000575	
0.000222	0.000222	
0.000254	0.000254	
0.000531	0.000531	
0.000665	0.000665	
0.000838	0.000838	
0.000701	0.000701	
0.000663	0.000663	
0.000712	0.000712	
0.000851	0.000851	
0.001117	0.001117	
0.001125	0.001125	
0.000987	0.000987	
0.000739	0.000739	
0.000773	0.000773	
0.001339	0.001339	
0.001106	0.001106	
0.000803	0.000803	
0.001049	0.001049	
0.001277	0.001277	
0.000694	0.000694	
0.000615	0.000615	
0.000933	0.000933	
0.000791	0.000791	
0.000287	0.000287	
-0.000026	-0.000026	
-0.000291	-0.000291	
-0.000612	-0.000612	
-0.001001	-0.001001	
-0.001512	-0.001512	
-0.002132	-0.002132	
-0.002999	-0.002999	
-0.004056	-0.004056	
-0.00503	-0.00503	
-0.006082	-0.006082	
-0.007261	-0.007261	
-0.007923	-0.007923	
-0.008777	-0.008777	
-0.009777	-0.009777	
-0.010503	-0.010503	
-0.011462	-0.011462	
-0.012001	-0.012001	
-0.012272	-0.012272	
-0.012764	-0.012764	
-0.013297	-0.013297	
-0.013601	-0.013601	
-0.013629	-0.013629	
-0.013208	-0.013208	
-0.01258	-0.01258	
-0.011691	-0.011691	
-0.010275	-0.010275	
-0.008721	-0.008721	
-0.007052	-0.007052	
-0.004032	-0.004032	
-0.001055	-0.001055	
0.001908	0.001908	
0.005346	0.005346	
0.00948	0.00948	
0.013499	0.013499	
0.018108	0.018108	
0.021907	0.021907	
0.027032	0.027032	
0.031257	0.031257	
0.035473	0.035473	
0.039579	0.039579	
0.042282	0.042282	
0.045526	0.045526	
0.047659	0.047659	
0.048654	0.048654	
0.048582	0.048582	
0.047411	0.047411	
0.044674	0.044674	
0.040922	0.040922	
0.036501	0.036501	
0.030415	0.030415	
0.023726	0.023726	
0.017161	0.017161	
0.008611	0.008611	
0.000178	0.000178	
-0.008821	-0.008821	
-0.017186	-0.017186	
-0.025521	-0.025521	
-0.03344	-0.03344	
-0.041007	-0.041007	
-0.048617	-0.048617	
-0.054232	-0.054232	
-0.060075	-0.060075	
-0.064163	-0.064163	
-0.067839	-0.067839	
-0.070098	-0.070098	
-0.070729	-0.070729	
-0.070374	-0.070374	
-0.069034	-0.069034	
-0.06564	-0.06564	
-0.060747	-0.060747	
-0.054398	-0.054398	
-0.04676	-0.04676	
-0.036579	-0.036579	
-0.025467	-0.025467	
-0.011783	-0.011783	
0.001808	0.001808	
0.017292	0.017292	
0.032855	0.032855	
0.049792	0.049792	
0.066088	0.066088	
0.080602	0.080602	
0.094108	0.094108	
0.104797	0.104797	
0.111576	0.111576	
0.113956	0.113956	
0.110927	0.110927	
0.102933	0.102933	
0.09065	0.09065	
0.075552	0.075552	
0.056617	0.056617	
0.036771	0.036771	
0.017507	0.017507	
-0.002193	-0.002193	
-0.021512	-0.021512	
-0.038886	-0.038886	
-0.053247	-0.053247	
-0.067408	-0.067408	
-0.078978	-0.078978	
-0.088632	-0.088632	
-0.096014	-0.096014	
-0.100897	-0.100897	
-0.104148	-0.104148	
-0.105834	-0.105834	
-0.105165	-0.105165	
-0.102243	-0.102243	
-0.098323	-0.098323	
-0.090929	-0.090929	
-0.082065	-0.082065	
-0.071938	-0.071938	
-0.059661	-0.059661	
-0.046033	-0.046033	
-0.029887	-0.029887	
-0.013363	-0.013363	
0.003362	0.003362	
0.021665	0.021665	
0.040585	0.040585	
0.058035	0.058035	
0.073108	0.073108	
0.087095	0.087095	
0.096796	0.096796	
0.102259	0.102259	
0.104277	0.104277	
0.1027	0.1027	
0.098106	0.098106	
0.090293	0.090293	
0.08039	0.08039	
0.06901	0.06901	
0.057158	0.057158	
0.043333	0.043333	
0.029979	0.029979	
0.016348	0.016348	
0.002469	0.002469	
-0.010124	-0.010124	
-0.022427	-0.022427	
-0.034474	-0.034474	
-0.045369	-0.045369	
-0.055	-0.055	
-0.063962	-0.063962	
-0.072025	-0.072025	
-0.078934	-0.078934	
-0.083555	-0.083555	
-0.088129	-0.088129	
-0.090155	-0.090155	
-0.090893	-0.090893	
-0.090491	-0.090491	
-0.088874	-0.088874	
-0.084624	-0.084624	
-0.078922	-0.078922	
-0.071252	-0.071252	
-0.061333	-0.061333	
-0.049989	-0.049989	
-0.036666	-0.036666	
-0.021891	-0.021891	
-0.006262	-0.006262	
0.011445	0.011445	
0.029311	0.029311	
0.04731	0.04731	
0.063982	0.063982	
0.080103	0.080103	
0.093446	0.093446	
0.102108	0.102108	
0.106451	0.106451	
0.106147	0.106147	
0.101674	0.101674	
0.095405	0.095405	
0.086054	0.086054	
0.07482	0.07482	
0.062012	0.062012	
0.049394	0.049394	
0.035657	0.035657	
0.020458	0.020458	
0.005972	0.005972	
-0.008708	-0.008708	
-0.021734	-0.021734	
-0.035316	-0.035316	
-0.047971	-0.047971	
-0.059041	-0.059041	
-0.068746	-0.068746	
-0.076567	-0.076567	
-0.083227	-0.083227	
-0.088201	-0.088201	
-0.090859	-0.090859	
-0.092111	-0.092111	
-0.091814	-0.091814	
-0.090058	-0.090058	
-0.086552	-0.086552	
-0.080448	-0.080448	
-0.072927	-0.072927	
-0.063217	-0.063217	
-0.051669	-0.051669	
-0.039331	-0.039331	
-0.02581	-0.02581	
-0.010357	-0.010357	
0.005552	0.005552	
0.021286	0.021286	
0.036818	0.036818	
0.051383	0.051383	
0.06615	0.06615	
0.077786	0.077786	
0.087607	0.087607	
0.094284	0.094284	
0.099448	0.099448	
0.10094	0.10094	
0.100425	0.100425	
0.097812	0.097812	
0.090975	0.090975	
0.082053	0.082053	
0.070149	0.070149	
0.055715	0.055715	
0.039601	0.039601	
0.021834	0.021834	
0.004898	0.004898	
-0.012084	-0.012084	
-0.02839	-0.02839	
-0.041675	-0.041675	
-0.054921	-0.054921	
-0.065926	-0.065926	
-0.074542	-0.074542	
-0.081621	-0.081621	
-0.087615	-0.087615	
-0.091397	-0.091397	
-0.093134	-0.093134	
-0.093165	-0.093165	
-0.09145	-0.09145	
-0.088416	-0.088416	
-0.083629	-0.083629	
-0.077483	-0.077483	
-0.069611	-0.069611	
-0.060108	-0.060108	
-0.049525	-0.049525	
-0.037587	-0.037587	
-0.025201	-0.025201	
-0.010701	-0.010701	
0.003596	0.003596	
0.018384	0.018384	
0.03251	0.03251	
0.04801	0.04801	
0.061451	0.061451	
0.07379	0.07379	
0.084772	0.084772	
0.093507	0.093507	
0.100699	0.100699	
0.104209	0.104209	
0.104499	0.104499	
0.101143	0.101143	
0.094236	0.094236	
0.083568	0.083568	
0.070237	0.070237	
0.055144	0.055144	
0.037692	0.037692	
0.020116	0.020116	
0.002448	0.002448	
-0.013524	-0.013524	
-0.029632	-0.029632	
-0.043129	-0.043129	
-0.055954	-0.055954	
-0.06659	-0.06659	
-0.075623	-0.075623	
-0.081961	-0.081961	
-0.087877	-0.087877	
-0.090605	-0.090605	
-0.092087	-0.092087	
-0.092297	-0.092297	
-0.091005	-0.091005	
-0.0888	-0.0888	
-0.083952	-0.083952	
-0.078372	-0.078372	
-0.070227	-0.070227	
-0.061266	-0.061266	
-0.050549	-0.050549	
-0.039373	-0.039373	
-0.026907	-0.026907	
-0.01355	-0.01355	
0.000465	0.000465	
0.01521	0.01521	
0.029481	0.029481	
0.043331	0.043331	
0.058271	0.058271	
0.070978	0.070978	
0.082918	0.082918	
0.092535	0.092535	
0.099732	0.099732	
0.103883	0.103883	
0.104796	0.104796	
0.101431	0.101431	
0.094222	0.094222	
0.082801	0.082801	
0.068919	0.068919	
0.051899	0.051899	
0.035488	0.035488	
0.017199	0.017199	
-0.000045	-0.000045	
-0.016995	-0.016995	
-0.031464	-0.031464	
-0.045641	-0.045641	
-0.057924	-0.057924	
-0.068171	-0.068171	
-0.076339	-0.076339	
-0.083243	-0.083243	
-0.088324	-0.088324	
-0.091399	-0.091399	
-0.093054	-0.093054	
-0.093111	-0.093111	
-0.091614	-0.091614	
-0.089088	-0.089088	
-0.084022	-0.084022	
-0.07815	-0.07815	
-0.070607	-0.070607	
-0.061583	-0.061583	
-0.051328	-0.051328	
-0.040213	-0.040213	
-0.028349	-0.028349	
-0.015268	-0.015268	
-0.00068	-0.00068	
0.013355	0.013355	
0.027766	0.027766	
0.041579	0.041579	
0.056858	0.056858	
0.069616	0.069616	
0.08146	0.08146	
0.091521	0.091521	
0.09988	0.09988	
0.104366	0.104366	
0.105781	0.105781	
0.10189	0.10189	
0.094612	0.094612	
0.082518	0.082518	
0.06744	0.06744	
0.050555	0.050555	
0.032233	0.032233	
0.01549	0.01549	
-0.002188	-0.002188	
-0.01895	-0.01895	
-0.032906	-0.032906	
-0.046784	-0.046784	
-0.058621	-0.058621	
-0.06885	-0.06885	
-0.077094	-0.077094	
-0.082883	-0.082883	
-0.0881	-0.0881	
-0.09121	-0.09121	
-0.092433	-0.092433	
-0.09215	-0.09215	
-0.09039	-0.09039	
-0.087498	-0.087498	
-0.082673	-0.082673	
-0.076769	-0.076769	
-0.069447	-0.069447	
-0.060405	-0.060405	
-0.050459	-0.050459	
-0.039548	-0.039548	
-0.028352	-0.028352	
-0.01546	-0.01546	
-0.001529	-0.001529	
0.011727	0.011727	
0.0263	0.0263	
0.040376	0.040376	
0.05465	0.05465	
0.068283	0.068283	
0.080819	0.080819	
0.091402	0.091402	
0.10035	0.10035	
0.105876	0.105876	
0.107364	0.107364	
0.102781	0.102781	
0.09508	0.09508	
0.082331	0.082331	
0.0673	0.0673	
0.049483	0.049483	
0.030992	0.030992	
0.012909	0.012909	
-0.003526	-0.003526	
-0.020394	-0.020394	
-0.034637	-0.034637	
-0.047815	-0.047815	
-0.058781	-0.058781	
-0.068669	-0.068669	
-0.076238	-0.076238	
-0.08177	-0.08177	
-0.086916	-0.086916	
-0.089749	-0.089749	
-0.090953	-0.090953	
-0.090586	-0.090586	
-0.088975	-0.088975	
-0.085888	-0.085888	
-0.081285	-0.081285	
-0.075586	-0.075586	
-0.068718	-0.068718	
-0.060055	-0.060055	
-0.050604	-0.050604	
-0.040557	-0.040557	
-0.029534	-0.029534	
-0.017757	-0.017757	
-0.003908	-0.003908	
0.00991	0.00991	
0.023471	0.023471	
0.03885	0.03885	
0.053383	0.053383	
0.067692	0.067692	
0.080649	0.080649	
0.091446	0.091446	
0.10045	0.10045	
0.10658	0.10658	
0.108272	0.108272	
0.10364	0.10364	
0.09499	0.09499	
0.081479	0.081479	
0.066587	0.066587	
0.048406	0.048406	
0.030332	0.030332	
0.012201	0.012201	
-0.003767	-0.003767	
-0.020264	-0.020264	
-0.034168	-0.034168	
-0.047181	-0.047181	
-0.057875	-0.057875	
-0.067537	-0.067537	
-0.074728	-0.074728	
-0.080716	-0.080716	
-0.085398	-0.085398	
-0.088466	-0.088466	
