2	1024	0.02
1	2	
1.50026	1.5001	
1.50028	1.50011	
1.50031	1.50013	
1.50034	1.50014	
1.50037	1.50015	
1.5004	1.50017	
1.50043	1.50018	
1.50046	1.5002	
1.50051	1.50022	
1.50054	1.50023	
1.50058	1.50025	
1.50063	1.50028	
1.50067	1.50029	
1.50071	1.50032	
1.50076	1.50035	
1.5008	1.50036	
1.50086	1.50039	
1.50091	1.50042	
1.50096	1.50045	
1.50101	1.50048	
1.50106	1.50051	
1.50112	1.50054	
1.50118	1.50057	
1.50123	1.5006	
1.50128	1.50064	
1.50134	1.50068	
1.50139	1.5007	
1.50144	1.50074	
1.5015	1.50078	
1.50155	1.50082	
1.50159	1.50085	
1.50164	1.50089	
1.50169	1.50093	
1.50173	1.50097	
1.50177	1.50101	
1.50181	1.50105	
1.50184	1.50109	
1.50187	1.50113	
1.50189	1.50116	
1.50191	1.5012	
1.50192	1.50123	
1.50193	1.50126	
1.50193	1.5013	
1.50193	1.50133	
1.50191	1.50136	
1.50189	1.50138	
1.50187	1.50141	
1.50182	1.50143	
1.50178	1.50145	
1.50172	1.50146	
1.50165	1.50147	
1.50157	1.50148	
1.50149	1.50149	
1.50139	1.50148	
1.50127	1.50148	
1.50116	1.50147	
1.50102	1.50145	
1.50087	1.50143	
1.50071	1.5014	
1.50053	1.50137	
1.50034	1.50132	
1.50015	1.50128	
1.49993	1.50123	
1.49971	1.50116	
1.49946	1.5011	
1.49922	1.50102	
1.49895	1.50094	
1.49867	1.50084	
1.49839	1.50074	
1.49808	1.50063	
1.49778	1.50051	
1.49746	1.50038	
1.49713	1.50025	
1.49679	1.50011	
1.49645	1.49996	
1.4961	1.4998	
1.49574	1.49962	
1.49538	1.49945	
1.49502	1.49926	
1.49466	1.49907	
1.4943	1.49887	
1.49395	1.49866	
1.49359	1.49845	
1.49325	1.49823	
1.49291	1.498	
1.49259	1.49777	
1.49227	1.49754	
1.49198	1.4973	
1.4917	1.49705	
1.49144	1.49681	
1.4912	1.49656	
1.49099	1.49632	
1.49081	1.49607	
1.49066	1.49583	
1.49055	1.49559	
1.49046	1.49535	
1.49042	1.49512	
1.49041	1.4949	
1.49046	1.49468	
1.49054	1.49447	
1.49068	1.49427	
1.49087	1.49409	
1.49111	1.49392	
1.49141	1.49376	
1.49176	1.49362	
1.49218	1.49349	
1.49266	1.4934	
1.4932	1.49331	
1.4938	1.49325	
1.49447	1.49322	
1.4952	1.49321	
1.496	1.49323	
1.49686	1.49328	
1.49779	1.49336	
1.49878	1.49346	
1.49984	1.49361	
1.50096	1.49379	
1.50214	1.494	
1.50338	1.49425	
1.50467	1.49454	
1.50601	1.49487	
1.5074	1.49523	
1.50882	1.49564	
1.51029	1.49608	
1.51178	1.49657	
1.51331	1.4971	
1.51485	1.49767	
1.5164	1.49828	
1.51795	1.49893	
1.51949	1.49961	
1.52103	1.50034	
1.52252	1.50111	
1.52399	1.50191	
1.52541	1.50275	
1.52677	1.50362	
1.52806	1.50452	
1.52925	1.50545	
1.53035	1.50641	
1.53134	1.50739	
1.53221	1.50838	
1.53294	1.5094	
1.53352	1.51042	
1.53395	1.51145	
1.5342	1.51249	
1.53428	1.51352	
1.53416	1.51455	
1.53383	1.51557	
1.53328	1.51657	
1.53252	1.51755	
1.53152	1.51849	
1.53029	1.5194	
1.52884	1.52027	
1.52715	1.52109	
1.52524	1.52185	
1.5231	1.52256	
1.52076	1.52319	
1.51822	1.52375	
1.5155	1.52422	
1.5126	1.52461	
1.50955	1.5249	
1.50636	1.52509	
1.50307	1.52517	
1.49968	1.52514	
1.49622	1.525	
1.49272	1.52472	
1.4892	1.52432	
1.4857	1.52379	
1.48222	1.52312	
1.47879	1.52231	
1.47545	1.52138	
1.47222	1.5203	
1.4691	1.51909	
1.46614	1.51775	
1.46335	1.51628	
1.46074	1.51469	
1.45835	1.51298	
1.45619	1.51116	
1.45426	1.50922	
1.45261	1.5072	
1.45122	1.50509	
1.45011	1.50291	
1.4493	1.50066	
